genre,artist_name,track_name,popularity,energy,tempo,valence
World,Don Moen,I Offer My Life,51,0.438,75.201,0.278
World,Rivers & Robots,King Of My Heart - Instrumental,40,0.272,139.966,0.0368
World,Rend Collective,Free As A Bird,42,0.711,69.728,0.547
World,Bethel Music,This Is What You Do,42,0.731,143.717,0.767
World,Boards of Canada,Satellite Anthem Icarus,46,0.503,104.14,0.0362
World,Cesaria Evora,Besame Mucho,50,0.432,90.157,0.279
World,Jason Upton,I Built My House Upon a Stone,41,0.493,85.89,0.197
World,Steve Reich,Music for 18 Musicians: Section I,44,0.304,102.35,0.187
World,Huerco S.,A Sea Of Love,42,0.116,102.494,0.125
World,Kaya Project,The Flow - Ambient Mix,43,0.323,92.921,0.0362
World,Vertical Worship,Hallelujah Amen (feat. Jon Guerra),38,0.485,139.783,0.212
World,Rodrigo y Gabriela,Ixtapa - Remastered,33,0.74,116.473,0.516
World,Audrey Assad,New Every Morning,41,0.414,143.235,0.137
World,Philip Glass,"String Quartet No. 3, ""Mishima"": VI. Mishima / Closing",43,0.0382,136.392,0.127
World,Vertical Worship,"Sí, Lo Haré",40,0.688,74.998,0.264
World,Tinariwen,Le Chant Des Fauves,43,0.364,93.217,0.47
World,Christy Nockels,You Have What It Takes,40,0.459,85.016,0.469
World,Hillsong UNITED,Where Feet May Fail - HXLY KXSS Remix,36,0.532,124.976,0.323
World,Rend Collective,Burn Like a Star,41,0.812,150.015,0.328
World,Brian Eno,Spinning Away,44,0.761,114.613,0.739
World,Influence Music,Touching Heaven - Live,36,0.8,147.964,0.448
World,Manu Chao,Lágrimas de oro,51,0.824,96.058,0.711
World,Jeremy Camp,Here I Am To Worship,39,0.699,77.034,0.283
World,I AM THEY,The Water (Meant for Me) [feat. David Leonard],41,0.648,115.04,0.188
World,Lhasa De Sela,De Cara a la Pared,46,0.415,121.101,0.373
World,Shane & Shane,"Lord, I Need You",40,0.305,143.924,0.142
World,Brian Eno,Needles In The Camel's Eye - 2004 Digital Remaster,41,0.641,132.089,0.202
World,Amadou & Mariam,M' Bife,46,0.591,108.998,0.415
World,Laurel Halo,Raw Silk Uncut Wood,40,0.186,63.013,0.0367
World,Gateway Worship,Open the Heavens,36,0.862,193.967,0.488
World,Bethel Music,My Dear,41,0.751,129.997,0.583
World,Paul Baloche,Our God Saves,44,0.721,96.011,0.233
World,Citipointe Live,Bread of Life,41,0.396,159.863,0.192
World,Passion,A Mighty Fortress - Live,43,0.421,145.661,0.136
World,Tenth Avenue North,The Struggle,39,0.825,152.096,0.167
World,Hillsong en Español,En La Cruz - Live,35,0.286,139.587,0.15
World,Red Rocks Worship,How Beautiful Your Grace (Live),35,0.713,146.012,0.276
World,Balla Et Ses Balladins,Paulette,45,0.424,132.409,0.919
World,Harold Budd,First Light - 2004 Digital Remaster,42,0.0108,71.332,0.164
World,Jon Hopkins,Breathe This Air,38,0.61,129.104,0.315
World,Sarah Reeves,Angels,40,0.853,114.061,0.361
World,Kim Bum Soo,I Love You,46,0.392,127.699,0.22
World,Chihei Hatakeyama,Sleet,14,0.172,119.743,0.0626
World,EarthRise SoundSystem,Intention Feat. Morley,38,0.0571,120.934,0.167
World,Ayub Ogada,Kothbiro,45,0.0691,76.906,0.486
World,Chihei Hatakeyama,Feedback to Rain Pulse,14,0.0881,135.945,0.132
World,Hillsong UNITED,Mercy Mercy - Live/Acoustic Version,36,0.289,78.95,0.0393
World,Hillsong UNITED,Aqui Estoy (The Stand) - Live,36,0.279,141.74,0.0617
World,Hillsong Young & Free,Back To Life - Live,36,0.944,119.996,0.518
World,Chihei Hatakeyama,Like Flowing Water,12,0.0722,70.463,0.128
World,Shane & Shane,This I Believe,38,0.708,144.031,0.316
World,Mack Brock,Fresh Wind Fresh Fire,35,0.479,77.041,0.201
World,The Brilliance,All Is Not Lost,40,0.3,92.439,0.122
World,Oneohtrix Point Never,Love In The Time Of Lexapro,46,0.5,177.535,0.0376
World,Chihei Hatakeyama,Red Sheep Fom Hill,11,0.0336,131.697,0.0615
World,Chihei Hatakeyama,Numero quattro,11,0.0865,137.079,0.0957
World,Grouper,Heavy Water/I'd Rather Be Sleeping,50,0.309,106.004,0.0555
World,Christina Vantzou,Homemade Mountains,43,0.135,85.257,0.0353
World,Red Rocks Worship,139,36,0.458,139.848,0.395
World,Jesus Culture,The Anthem - Live,41,0.882,91.836,0.132
World,North Point InsideOut,Enough For Me,35,0.572,142.914,0.196
World,Nils Frahm,Some,42,0.00258,75.858,0.197
World,for KING & COUNTRY,Wholehearted,41,0.698,95.917,0.552
World,Casting Crowns,Hallelujah,41,0.698,148.015,0.0766
World,Jesus Culture,Cantamos A Él,48,0.849,155.978,0.129
World,Bethel Music,Entrego Todo (Live),45,0.64,146.378,0.041
World,For All Seasons,Higher,36,0.765,99.1,0.524
World,Loscil,Angle of List,43,0.00215,67.749,0.0343
World,River Valley Worship,Million Lifetimes,34,0.598,176.02,0.0579
World,Israel & New Breed,More And More - Live,37,0.785,160.14,0.162
World,UPPERROOM,Thank You Song (feat. Meredith Mauldin),35,0.445,156.097,0.253
World,Gipsy Kings,Bye Bye (Ella Me Dice Vay),32,0.79,104.968,0.784
World,Steffany Gretzinger,Closer,39,0.559,140.103,0.0821
World,The Souljazz Orchestra,Dog eat dog,49,0.818,116.0,0.872
World,Casting Crowns,You Are the Only One,41,0.644,150.037,0.382
World,Anoushka Shankar,Last Chance,40,0.707,112.113,0.0549
World,Citipointe Live,On Top of the World (Remix),40,0.892,127.898,0.369
World,Casting Crowns,Every Man,40,0.565,144.051,0.28
World,The Human Experience,Slips Away,36,0.414,129.98,0.0738
World,Rend Collective,Your Royal Blood,42,0.395,98.491,0.331
World,Steve Reich,Duet for two Solo Violins and String Orchestra (Dedicated to and written for Yehudi Menuhin),44,0.27,123.565,0.186
World,Shane & Shane,My Worth Is Not in What I Own (Live),39,0.53,123.998,0.172
World,Brian Johnson,Greatness of Your Glory (Live),40,0.56,141.895,0.21
World,Elevation Worship,Plenitud (Fullness),43,0.593,143.031,0.135
World,Vertical Worship,All Hail the King,38,0.806,82.042,0.514
World,Dean Evenson,Soft and Steady,41,0.0395,129.731,0.0342
World,Aphex Twin,minipops 67 [120.2][source field mix],43,0.83,120.194,0.126
World,SEU Worship,Deeper Flame - Live,36,0.713,79.949,0.178
World,United Pursuit,Heart Is My Home (Live),39,0.266,134.9,0.165
World,Hillsong UNITED,So Will I (100 Billion X) - Baxter House III,36,0.258,124.869,0.162
World,Menahan Street Band,Going The Distance,44,0.688,92.605,0.31
World,Ebo Taylor,Come Along,43,0.545,101.587,0.599
World,Hiroshi Yoshimura,Water Copy,37,0.000882,107.782,0.425
World,Kari Jobe,Cover The Earth - Live,40,0.714,141.821,0.17
World,Tenth Avenue North,Fighting For You,41,0.821,97.003,0.498
World,Hillsong Worship,Never Forsaken - Live,35,0.419,143.843,0.118
World,Israel & New Breed,Rez Power - Live,39,0.924,162.082,0.619
World,Iron Bell Music,Hallelujah Lives in Me,35,0.613,143.944,0.0639
World,Citipointe Live,Presence Power Glory (feat. Becky Lucas),43,0.726,146.101,0.142
World,Passion,My Victory,39,0.687,73.771,0.253
World,Jesus Culture,Be Crowned - Live,40,0.74,150.016,0.294
World,Jesus Culture,Your Name Is Glorious - Live,40,0.558,107.962,0.164
World,Gipsy Kings,Habla Me,32,0.581,167.944,0.554
World,Amanda Lindsey Cook,Bitter / Sweet,39,0.494,145.929,0.138
World,Ebo Taylor,Eye Nyam Nam'A'Mensuro - Henrik Schwarz Blend,52,0.626,124.027,0.712
World,The Human Experience,Dusted Compass (Instrumental) - Instrumental,36,0.582,80.003,0.322
World,Influence Music,Electric,35,0.875,109.839,0.572
World,Stereolab,Brakhage,50,0.616,138.978,0.618
World,Vertical Worship,Shelter (feat. one sonic society),39,0.44,118.01,0.157
World,Manu Dibango,Si tu vois ma mère,35,0.482,88.227,0.509
World,Hillsong Young & Free,Face To Face - Live,36,0.661,93.911,0.121
World,Hillsong en Español,Mi Todo - Live,34,0.761,80.242,0.159
World,Elevation Worship,Great Things (Worth It All),37,0.82,90.013,0.28
World,Rivers & Robots,My Refuge,41,0.571,78.978,0.134
World,Cory Asbury,Where I Belong,38,0.604,137.96,0.354
World,Laura Story,What A Savior,38,0.734,143.935,0.384
World,Ott,"Hello, My Name Is...",39,0.574,93.008,0.405
World,Yaima,Reflection,38,0.276,98.022,0.21
World,Leeland,Perfect Love,41,0.61,153.889,0.283
World,Mirabai Ceiba,Ong Namo,49,0.329,96.976,0.0652
World,Audrey Assad,The Joy of the Lord,40,0.47,139.948,0.27
World,Chancha Via Circuito,Ilaló,46,0.481,95.035,0.116
World,Bethel Music,Anchor (Live),41,0.729,159.809,0.377
World,Kim Bum Soo,Missing You,43,0.451,126.705,0.167
World,Goldmund,The Ballad of Barbara Allen,40,0.0967,111.898,0.168
World,Rodrigo y Gabriela,Diablo Rojo,33,0.868,138.535,0.936
World,Sung Si-kyung,두 사람,43,0.17,142.417,0.459
World,Hillsong Worship,Healer - Live,35,0.675,153.876,0.0533
World,Christy Nockels,Joy Pours Out,40,0.127,113.038,0.36
World,Hillsong UNITED,Love Is War - Live/Acoustic Version,36,0.441,139.882,0.186
World,Joepraize,Mighty God Remix (feat. Soweto Gospel Choir),39,0.839,151.977,0.903
World,Bethel Music,One Thing Remains,43,0.85,148.028,0.284
World,The Afters,Live On Forever,37,0.889,133.981,0.485
World,Kari Jobe,What Love Is This,42,0.194,121.658,0.189
World,Bethel Music,Partes (Live),46,0.5,142.053,0.0484
World,Vertical Worship,Open Up the Heavens (feat. Andi Rozier and Meredith Andrews) [Live],37,0.775,98.979,0.267
World,Shane & Shane,My Worth Is Not In What I Own,39,0.53,123.961,0.204
World,Nusrat Fateh Ali Khan,Mere Rashke Qamar,45,0.85,104.859,0.532
World,Aphex Twin,4,43,0.623,166.951,0.135
World,Kaminanda,Celestial Dub,37,0.743,174.009,0.344
World,Hillsong Worship,So Will I (100 Billion X) - Instrumental Version,34,0.497,128.047,0.0388
World,Shane & Shane,There Is a Fountain (Full of Love),39,0.4,125.986,0.115
World,Kim Walker-Smith,Glimpse,39,0.684,141.981,0.398
World,Dean Evenson,Vital Vibrations,41,0.0996,98.827,0.039
World,Fatoumata Diawara,Sowa,51,0.36,106.024,0.306
World,Rodrigo y Gabriela,Somnium,32,0.716,116.974,0.815
World,Gipsy Kings,Inspiration,32,0.69,94.128,0.276
World,Oumou Sangaré,Kounkoun,40,0.724,95.042,0.896
World,Ornette Coleman,Lonely Woman,46,0.316,81.013,0.252
World,Beats Antique,Killer Bee,36,0.646,89.898,0.622
World,John Mark McMillan,Death In Reverse,40,0.34,114.25,0.0756
World,Rend Collective,True North,42,0.867,167.043,0.611
World,Rivers & Robots,Call Your Name,40,0.522,124.02,0.386
World,Instrumental Worship Project from I’m In Records,Draw Me Close,41,0.119,133.548,0.186
World,The Belonging Co,Floodgates (feat. Andrew Holt),36,0.708,145.968,0.216
World,Harold Budd,Their Memories - 2005 Digital Remaster,39,0.0844,76.834,0.0434
World,Jesus Culture,All Consuming Fire - Live,39,0.648,167.759,0.185
World,North Point InsideOut,By My Side,35,0.33,91.642,0.183
World,Shane & Shane,Psalm 98 (Sing Unto the Lord),39,0.678,123.17,0.354
World,Passion,Glorious Day - Remix,40,0.831,114.015,0.443
World,Kim Walker-Smith,Brave Surrender,39,0.524,77.746,0.0699
World,Sung Si-kyung,Somewhere Someday,41,0.633,93.961,0.178
World,Bethel Music,Sé Entronado (Live),46,0.65,142.029,0.112
World,Jesus Culture,Dance With Me - Live,40,0.434,140.11,0.0593
World,Vertical Worship,Strength of My Life,39,0.723,143.994,0.176
World,Dean Evenson,Golden Spiral,42,0.203,82.237,0.121
World,River Valley Worship,All This Time,34,0.785,159.974,0.219
World,Don Moen,God Will Make A Way,49,0.41,116.24,0.21
World,Boards of Canada,Music Is Math,44,0.799,99.976,0.116
World,Chinmaya Dunster,Meeting of Two Oceans,44,0.047,69.077,0.0421
World,Windy & Carl,Undercurrent,41,0.222,202.983,0.109
World,Menahan Street Band,Three Faces,42,0.657,99.22,0.306
World,William Basinski,Melancholia II,51,0.0391,69.906,0.0737
World,The Human Experience,I Like You,35,0.334,132.207,0.0749
World,Sarah Davachi,Gilded,45,0.18,68.985,0.0307
World,Hillsong en Español,Conmigo Estás (You Hold Me Now),34,0.558,185.765,0.0493
World,Karunesh,Lyria,44,0.395,76.004,0.621
World,John Cale,Paris 1919,52,0.321,107.349,0.613
World,Instrumental Worship Project from I’m In Records,Shout To The Lord,42,0.163,127.309,0.171
World,Cody Carnes,Hold It All,35,0.622,84.001,0.336
World,Jeremy Riddle,Even If (All the More),40,0.712,81.967,0.378
World,Random Rab,Kalide,34,0.452,119.967,0.179
World,Gipsy Kings,I Know,43,0.718,103.654,0.812
World,United Pursuit,Beautiful,39,0.37,127.968,0.196
World,Will Reagan,Yeshua (Live),39,0.104,118.42,0.103
World,Phil Wickham,The Secret Place,38,0.832,132.027,0.325
World,Kim Walker-Smith,Undone,39,0.491,140.018,0.142
World,Yaima,Kyo,38,0.141,139.99,0.251
World,Jonny Greenwood,Sandalwood I,40,0.282,99.976,0.319
World,The Brilliance,Will We Ever Rise?,40,0.356,150.015,0.16
World,Amanda Lindsey Cook,Never See the End,38,0.721,135.984,0.186
World,Hillsong en Español,Reinas Por La Eternidad (Forever Reign),34,0.612,83.01,0.125
World,Kari Jobe,Lover Of My Soul,41,0.517,99.9,0.0725
World,Seun Kuti,Black Times - Radio Edit,44,0.774,97.553,0.931
World,Bethel Music,Por Siempre (Live),46,0.697,138.122,0.125
World,Brian Eno,Emerald and Lime,42,0.0983,78.008,0.0346
World,Rend Collective,No Outsiders,42,0.681,129.952,0.368
World,Steve Hauschildt,Syncope,46,0.655,126.003,0.416
World,Brian Eno,An Arc Of Doves - 2004 Digital Remaster,39,0.0115,69.478,0.0889
World,Jonathan David Helser,Beautiful Surrender,37,0.815,122.029,0.34
World,North Point InsideOut,Every Beat - Live,34,0.876,107.002,0.626
World,Gipsy Kings,Pena Penita,43,0.774,112.113,0.901
World,Gipsy Kings,Vamos a Bailar,32,0.939,123.06,0.914
World,Jason Upton,Finding You,40,0.166,110.039,0.0753
World,Housefires,Only You Satisfy,37,0.671,139.784,0.191
World,Jeremy Camp,Take My Life,38,0.924,159.878,0.634
World,Rokia Traoré,Ka Moun Kè,45,0.456,94.076,0.585
World,Rodrigo y Gabriela,Satori - Remastered,32,0.695,110.476,0.716
World,Jeremy Camp,My Father's Arms,40,0.788,77.0,0.575
World,Michael W. Smith,Friends,41,0.476,135.941,0.443
World,Chris McClarney,Beauty For Ashes - Live,38,0.525,69.166,0.21
World,The Brilliance,Lovely,40,0.19,123.21,0.306
World,Cymande,Dove,50,0.476,111.717,0.434
World,Gipsy Kings,Pharaon,43,0.492,91.716,0.733
World,Rodrigo y Gabriela,Vikingman - Remastered,32,0.843,94.272,0.913
World,Bethel Music,Padre Nuestro (Live),46,0.689,138.867,0.329
World,Kristene Dimarco,I Will Follow You - Live,39,0.387,126.022,0.153
World,Chris McClarney,Came To My Rescue - Live,38,0.602,133.774,0.067
World,Aphex Twin,1st 44,43,0.72,149.006,0.154
World,Brian Eno,Regiment,37,0.751,95.188,0.921
World,Vertical Worship,I Will Follow,37,0.577,97.678,0.189
World,Red Rocks Worship,Come Taste and See (Live),35,0.575,76.943,0.125
World,Chris Tomlin,Crown Him (Majesty),42,0.481,149.849,0.133
World,Shane & Shane,Psalm 98 (Live),40,0.747,122.995,0.361
World,Passion,Lay Me Down - Live,41,0.805,128.001,0.21
World,Influence Music,Rejoice - Live,35,0.805,175.956,0.23
World,Rodrigo y Gabriela,Buster Voodoo,32,0.871,120.114,0.943
World,Hillsong UNITED,You Hold Me Now - Live In Australia/2009,35,0.464,179.994,0.0386
World,William Matthews,Paradise,36,0.249,138.5,0.337
World,Brian Eno,Under Stars - Remastered 2005,41,0.0385,66.653,0.214
World,Ali Farka Touré,Savane,45,0.282,135.736,0.504
World,Buena Vista Social Club,Silencio - Live,45,0.408,85.489,0.326
World,Housefires,Never Run Dry,37,0.723,146.053,0.576
World,Casting Crowns,"My Jesus, I Love Thee",41,0.353,94.31,0.123
World,John Mark McMillan,Heart Won't Stop,38,0.7,170.015,0.371
World,The Dead Texan,The Struggle,43,0.0386,137.681,0.0368
World,New Life Worship,On the Throne,36,0.332,124.005,0.153
World,Hillsong Young & Free,In Your Eyes - Acoustic,36,0.299,128.118,0.228
World,The Afters,When You're With Me,37,0.247,123.884,0.329
World,Kari Jobe,Miracles,41,0.612,143.871,0.148
World,Jeremy Camp,I Still Believe,39,0.614,147.858,0.135
World,Michael W. Smith,Reckless Love,43,0.505,112.032,0.0705
World,All Sons & Daughters,Rising Sun,38,0.634,146.014,0.239
World,Natalie Grant,Alive (Mary Magdalene),39,0.71,151.953,0.139
World,Beats Antique,Oriental Uno (feat. Fanfara Kalashnikov),35,0.456,79.957,0.505
World,The Brilliance,Dust We Are and Shall Return,38,0.293,133.869,0.359
World,Israel & New Breed,My Strength,39,0.92,125.984,0.298
World,Hillsong Young & Free,Back To Life - Studio Version,35,0.754,120.007,0.845
World,UPPERROOM,Two Left Feet (Live) [Spontaneous] (feat. Meredith Mauldin & Joel Figueroa),34,0.796,143.949,0.374
World,Menahan Street Band,Everyday a Dream,42,0.664,117.535,0.717
World,Cymande,One More,44,0.265,130.045,0.657
World,Hillsong Worship,Joy To The World,34,0.716,95.998,0.39
World,Orchestra Baobab,Werente Serigne,45,0.451,94.255,0.945
World,Chris Tomlin,God Of Calvary,42,0.533,148.034,0.205
World,Jonny Greenwood,For the Hungry Boy,40,0.149,86.081,0.053
World,Hillsong UNITED,Nothing Like Your Love - Live/Acoustic Version,35,0.554,130.0,0.0754
World,Tinariwen,Sastanàqqàm,36,0.663,98.519,0.428
World,Jon Hopkins,Light Through The Veins,33,0.67,126.988,0.0531
World,Phil Wickham,Body Mind & Soul - Acoustic,37,0.659,148.156,0.306
World,William Matthews,Only 1,35,0.53,77.727,0.104
World,Chris Tomlin,Everlasting God,42,0.732,98.068,0.268
World,Natalie Grant,Be One,38,0.783,173.956,0.319
World,Kwon Jin Ah,This Winter,44,0.533,97.203,0.171
World,SEU Worship,Heart and Soul - Live,34,0.203,141.767,0.0735
World,Hillsong Worship,This Is Our God - Live,35,0.347,160.046,0.0732
World,Brian Eno,Baby's On Fire - 2004 Digital Remaster,40,0.8,121.818,0.43
World,Jesus Culture,Set Me Ablaze - Live,38,0.908,74.967,0.225
World,Rend Collective,Hymn Of The Ages,41,0.652,100.456,0.108
World,Rend Collective,Immeasurably More,40,0.842,132.961,0.528
World,Israel Houghton,I'm With You/Be Still (feat. Adrienne Houghton),36,0.184,83.858,0.15
World,Mathias Eick,The Door,47,0.119,147.004,0.169
World,Jeremy Camp,Love So Great,40,0.706,136.051,0.325
World,Jon Hopkins,Lost Map / The Hawk,38,0.136,89.06,0.066
World,Park Hyo Shin,Sound of Winter,40,0.248,140.947,0.117
World,Bing & Ruth,As Much as Possible,40,0.0185,70.245,0.035
World,Phil Wickham,True Love,37,0.778,97.968,0.0932
World,Deaf Center,Time Spent,45,0.0894,72.983,0.17
World,Phil Wickham,Carry My Soul,37,0.715,121.52,0.357
World,The Human Experience,Traveling Blues,36,0.399,130.01,0.521
World,SEU Worship,Love Wins - Live,34,0.809,141.031,0.25
World,The Durutti Column,Otis,49,0.391,122.472,0.0769
World,Mats Eilertsen,Albatross,43,0.147,83.405,0.0946
World,Matt Maher,Abide with Me (Radio Version),40,0.587,139.92,0.388
World,Ibrahim Ferrer,Silencio,47,0.306,79.609,0.268
World,SEU Worship,Worth It - Live,33,0.681,155.843,0.25
World,Philip Glass,Echorus,37,0.0182,120.822,0.037
World,Hillsong UNITED,Heartbeats,35,0.756,113.045,0.266
World,Jesus Culture,In Your Presence - Live,39,0.673,148.044,0.138
World,Michael W. Smith,Mighty To Save,41,0.704,153.89,0.178
World,Gateway Worship,Alabaster Jar - Live,44,0.55,151.477,0.0762
World,Hillsong Worship,O Praise The Name (Anástasis) - Radio Edit,34,0.555,144.868,0.159
World,Kalya Scintilla,Whomp Shanti,37,0.738,169.981,0.281
World,Lincoln Brewster,Deep Down (Walk Through Fire),41,0.75,120.029,0.573
World,Vertical Worship,Always Have - Live,37,0.366,93.336,0.0668
World,UPPERROOM,"Jesus, Come Be the Center (Live) [feat. Meredith Mauldin]",34,0.593,149.871,0.0723
World,William Matthews,We'll All Be Free,35,0.59,140.1,0.552
World,The Brilliance,Gravity of Love,39,0.446,143.555,0.171
World,David Crowder Band,Come Thou Fount,38,0.568,80.008,0.404
World,Brian Johnson,I Won't Forget,40,0.274,72.203,0.0543
World,Elevation Youth,Unshakable Love,39,0.709,119.951,0.312
World,Manu Chao,Luna y sol,50,0.895,121.986,0.573
World,Michael W. Smith,Here I Am To Worship,41,0.35,77.978,0.187
World,Jason Upton,A Hammer and an Awkward Nail (Live),39,0.423,113.736,0.068
World,North Point InsideOut,Written - Live,34,0.581,145.927,0.116
World,Rivers & Robots,Voice That Stills the Raging Sea,39,0.391,126.07,0.231
World,Jenn Johnson,O Taste and See,39,0.8,115.974,0.361
World,Passion,God's Great Dance Floor - Live,42,0.956,127.985,0.192
World,Travis Cottrell,Just as I Am,40,0.499,72.913,0.128
World,Bryan & Katie Torwalt,It Was Finished,37,0.379,130.194,0.137
World,Gipsy Kings,Luna de Fuego,41,0.599,101.718,0.906
World,Buena Vista Social Club,Almendra - Live,44,0.63,130.899,0.551
World,Gipsy Kings,Trista Pena,31,0.484,88.826,0.567
World,Yaima,Our Game,37,0.354,90.006,0.0687
World,Jon Hopkins,A Drifting Up,32,0.51,180.018,0.25
World,Urban Rescue,His Name,40,0.575,140.005,0.217
World,Loreena McKennitt,The Highway Man,34,0.304,170.107,0.233
World,Urban Rescue,The Reason (Sean Cook Remix),40,0.578,97.95,0.536
World,Kronos Quartet,My Ruthless Companion,31,0.317,121.455,0.659
World,Hillsong Chapel,His Glory Appears - Live,33,0.156,73.456,0.107
World,Casting Crowns,I Heard The Bells On Christmas Day,39,0.608,146.028,0.223
World,Hillsong Young & Free,I Surrender - Remix/Bonus Track,35,0.682,113.552,0.0955
World,Bethel Music,Incontrolable Amor (Live),45,0.571,110.608,0.154
World,En Espíritu Y En Verdad,Somos Libres,48,0.935,145.004,0.516
World,Nils Frahm,Spells,47,0.676,148.499,0.444
World,Cory Asbury,Faithful to the End,37,0.573,131.978,0.147
World,Bethel Music,Chasing You,41,0.765,99.981,0.0791
World,Jeremy Camp,Let It Fade,38,0.681,148.006,0.223
World,Hillsong Worship,Jesus Lover Of My Soul,42,0.396,72.157,0.199
World,SEU Worship,All Eyes on You - Live,34,0.442,139.894,0.0587
World,Tortoise,Ten-Day Interval,36,0.416,150.487,0.347
World,I AM THEY,To the One,39,0.846,82.246,0.511
World,Phil Wickham,Your Love Awakens Me - Acoustic,37,0.525,131.78,0.552
World,En Espíritu Y En Verdad,No Puedo Callar,47,0.863,126.97,0.298
World,Planetshakers,River - Live,46,0.94,150.033,0.35
World,Dean Evenson,Deep Stillness,39,0.106,89.822,0.0387
World,Jeremy Camp,Give You Glory,39,0.825,129.9,0.488
World,Planetshakers,Prophesy - Live In Melbourne,48,0.9,128.002,0.339
World,Gipsy Kings,Papa No Pega la Mama,43,0.652,111.79,0.662
World,Capital City Music,Unto the Lamb (Spontaneous) [feat. Jacob Cantrell],35,0.571,143.668,0.131
World,Jason Upton,"Father, Son, Spirit",40,0.371,117.114,0.0986
World,Manu Chao,La despedida,50,0.478,163.94,0.713
World,Bryan & Katie Torwalt,King Of All The Earth,37,0.627,125.073,0.252
World,Ali Farka Touré,Kana Kassy,43,0.44,101.799,0.594
World,Penguin Cafe Orchestra,The Sound Of Someone You Love Who's Going Away And It Doesn't Matter - 2008 Digital Remaster,41,0.108,75.032,0.148
World,Hillsong en Español,Dios Sobre Todo (The Lost Are Found),33,0.592,104.977,0.0395
World,Hillsong Worship,Where The Spirit Of The Lord Is - Live,34,0.781,103.805,0.142
World,United Pursuit,Fill Me Up (feat. Will Reagan),36,0.406,142.158,0.0682
World,Amadou Et Mariam,Je pense à toi,33,0.391,106.333,0.832
World,Kristene Dimarco,Hope Is Alive,38,0.538,142.009,0.103
World,Aphex Twin,Jynweythek,42,0.246,119.986,0.119
World,Jeremy Camp,Storm,40,0.694,143.954,0.418
World,Dean Evenson,Fields of Bliss,42,0.315,99.336,0.0394
World,Roger Eno,An Excursion,38,0.0751,173.267,0.182
World,Shane & Shane,O Come to the Altar,39,0.385,140.006,0.135
World,Aaron Keyes,Boast in the Lord (Live),40,0.479,94.037,0.214
World,Karunesh,Aeon,44,0.445,172.028,0.717
World,All Sons & Daughters,I Am Set Free,37,0.562,156.104,0.157
World,Passion,"Hallelujah, Our God Reigns - Live",40,0.48,78.798,0.0662
World,I AM THEY,Crown Him,38,0.649,145.99,0.177
World,Menahan Street Band,Tired Of Fighting,39,0.733,168.1,0.846
World,SEU Worship,Walking on Water - Live,33,0.661,134.752,0.254
World,Iron Bell Music,Your Love Is A Fortress,33,0.873,127.994,0.256
World,Hillsong Worship,All Things New - Live,34,0.667,75.358,0.135
World,Rodrigo y Gabriela,Juan Loco - Remastered,31,0.898,115.566,0.848
World,Hugh Masekela,Grazing In The Grass,37,0.573,106.9,0.916
World,Bethel Music,Promesas No Fallarán (Live),45,0.791,146.0,0.238
World,Leeland,Carry It All Away,40,0.789,90.011,0.271
World,United Pursuit,Holy (Live),37,0.395,76.542,0.0658
World,Hariprasad Chaurasia,Bhupali,44,0.0799,105.237,0.275
World,Kim Walker-Smith,Spirit Break Out / Spontaneous - Medley/Live,38,0.468,147.884,0.0543
World,Karunesh,Moola Mantra,45,0.397,132.03,0.287
World,Worship Central,The Way - Live,41,0.872,125.98,0.196
World,Christ For The Nations Music,Consuming Fire (Fuego De Dios) [feat. Keila Moreno],35,0.557,164.058,0.355
World,Casting Crowns,To Know You,40,0.817,151.92,0.419
World,Rend Collective,Desert Soul,39,0.448,141.932,0.255
World,I AM THEY,No Impossible with You,39,0.883,142.015,0.737
World,Tinariwen,Toumast Tincha,35,0.656,89.814,0.195
World,United Pursuit,Love,38,0.262,124.855,0.0477
World,Aaron Shust,God Evermore,41,0.522,159.955,0.229
World,Christy Nockels,Let It Be Jesus - Live,40,0.603,141.89,0.126
World,Hillsong Young & Free,Embers - Live,35,0.668,128.037,0.14
World,Rivers & Robots,Provider,40,0.654,94.02,0.687
World,Elevation Worship,Already Won,36,0.93,127.914,0.337
World,Israel & New Breed,Trading My Sorrows,37,0.873,129.188,0.635
World,United Pursuit,Be Still My Soul (Live),37,0.324,135.734,0.182
World,Casting Crowns,At Your Feet,40,0.493,147.747,0.184
World,Kronos Quartet,The Color of Moonlight,30,0.0506,102.034,0.0446
World,Israel Houghton,Everywhere That I Go,38,0.926,111.943,0.408
World,Ebo Taylor,My Love and Music,42,0.614,80.722,0.801
World,Instrumental Worship Project from I’m In Records,My Life Is In Your Hands,41,0.12,79.384,0.207
World,Paul Baloche,To the Cross I Come,42,0.533,102.628,0.215
World,Gipsy Kings,Rumba Del Sud,43,0.62,105.344,0.791
World,Manu Chao,Por el suelo,50,0.628,78.957,0.971
World,Josh Baldwin,The War Is Over,36,0.329,137.204,0.167
World,Jonny Greenwood,Phantom Thread II,40,0.0706,79.326,0.135
World,Casting Crowns,At Calvary - Live,41,0.572,176.086,0.133
World,The Afters,Shadows,37,0.911,123.998,0.55
World,Housefires,Unto Your Name,36,0.949,113.059,0.405
World,Mulatu Astatke,Mulatu - Stereo Master,41,0.429,158.302,0.757
World,DJ Drez,Come Together Slow (feat. Marti Nikko),35,0.317,120.015,0.0397
World,Gipsy Kings,Amor d'un Dia,42,0.334,81.388,0.636
