label,TimbreAvg1
1982,44.36816
1984,49.47848
2003,49.32214
2003,47.57388
2003,46.16142
1989,48.41077
1982,42.80233
1982,42.79038
1982,39.26777
1982,39.79882
1985,39.59642
1985,40.26496
1985,41.57826
1985,34.38634
1985,38.28684
1985,41.07837
1985,40.78233
1985,48.31211
1981,49.61335
1984,47.60841
1983,46.95121
1982,47.15722
1985,46.88708
1989,44.95771
1983,46.34198
1999,42.82804
1985,45.53022
1984,46.65684
1982,39.57294
1982,42.31049
1983,48.64127
1984,46.28661
1982,45.4038
1999,48.02355
1985,49.38434
1983,47.43444
1981,42.61489
1981,41.19351
1981,41.76746
1981,43.34383
1981,32.08121
1981,42.91578
2008,50.69009
2008,48.3515
2008,50.05635
2008,49.41697
2008,48.52616
2008,52.13111
2008,46.64493
2008,25.3111
2003,49.15195
2008,45.84458
2008,51.89176
2008,50.62315
2008,47.49665
2008,46.74359
2006,41.88279
2006,43.72056
2006,50.96063
2006,49.51367
1979,45.63908
1979,47.34459
1979,47.30231
1987,42.74355
1977,46.7654
1988,45.46916
1978,50.29701
1977,48.39135
1995,45.99562
1978,50.94164
1990,40.86278
2008,40.9435
1979,37.78443
1977,37.80481
1978,43.57126
1977,42.63076
1977,46.73058
1977,42.7358
1977,47.50871
1977,42.10503
1977,50.56845
2007,49.14805
1987,34.43625
1979,44.50413
2000,48.37326
1978,50.11899
1979,50.78314
1978,35.8406
1979,49.33063
1979,48.72071
1977,44.22755
1977,43.16721
2002,49.61957
2002,49.93874
1989,43.41585
2002,52.51487
2008,37.28385
2008,38.01416
2008,32.19433
2008,38.00822
2008,40.72866
2008,35.65312
2008,41.01983
2003,24.33953
1986,32.87564
1991,35.93347
1991,36.69245
1991,38.18694
1991,29.68823
1991,27.98059
1991,28.76493
1991,36.51029
1988,27.38516
1991,25.96618
1996,14.9391
1996,43.322
1996,29.99017
1996,31.26926
1996,34.71173
1996,10.34063
1996,40.51646
1996,29.03964
1996,21.26125
1996,20.60832
1996,33.50337
1996,35.49161
1996,10.61508
1996,37.57449
1996,35.89368
1996,23.63924
1996,36.43309
1996,32.13599
1996,32.63862
1996,21.73665
1996,42.5639
1996,32.77428
1996,37.48689
1996,15.94915
1988,33.69897
1988,32.97617
1986,35.78349
1986,37.88489
1988,41.21739
1988,33.86347
1986,37.7814
1992,37.33073
1992,34.08987
1992,30.89054
1992,34.20019
1992,28.13761
1992,35.19544
1992,35.63708
1992,39.648
1992,34.8457
1992,33.71831
2003,36.1525
1995,44.24507
1993,24.04692
1993,21.07187
1993,19.90726
1993,15.83641
1993,21.37874
1993,4.55361
1993,14.13213
1993,26.07063
1988,33.61467
1988,29.79316
1988,39.81159
1988,37.96117
1993,28.86474
1988,36.6599
1988,23.05871
1988,37.47186
2002,44.88043
2002,43.59546
2002,44.95778
2003,47.08705
2002,47.08093
2002,47.07255
2005,49.13985
2003,47.57111
2003,47.3138
2003,49.77549
2003,48.56699
2003,46.74477
2009,47.534
2009,43.02245
2009,47.74533
2009,49.36521
2009,46.47013
2009,47.42838
2009,46.50899
2009,46.62629
2009,49.50877
2009,47.97254
2009,47.02421
2009,50.05503
2009,44.41796
2009,44.97392
2009,43.48897
2009,50.81015
2009,47.34444
2009,40.03885
2009,46.17521
2009,42.29494
2005,47.38932
2007,48.8436
2005,40.97964
2005,46.16933
2005,48.77081
2005,45.98111
2005,45.64066
2005,44.00177
2005,48.41858
1999,42.38913
2000,50.28003
2000,45.66655
2000,46.85361
2000,45.82669
2000,47.22302
2000,42.31694
2000,47.78439
2000,46.60823
2000,44.19565
2000,43.48837
2001,50.46609
2001,44.40456
2001,48.64281
2001,44.65552
2002,48.02317
2004,48.81915
2007,46.04102
2007,44.45475
2007,43.68112
2007,41.99857
2007,45.94608
2007,47.92959
2007,46.39258
1987,35.80927
2002,42.08223
2002,42.59442
2002,44.38063
2002,40.47927
2002,34.42324
2002,38.59055
2002,41.15274
2002,43.78653
2002,40.83904
2002,34.97483
2002,38.59367
1995,37.68705
1987,40.35744
1987,38.5267
1987,38.66739
1987,35.22132
1987,40.54565
1987,40.88215
1987,38.9675
1987,42.77415
1987,39.15979
1987,41.19189
1987,33.5896
2009,52.26712
2009,53.51498
2009,50.71329
2010,46.81033
2009,50.95402
2009,51.8262
2008,41.67169
2003,49.85713
2003,46.73244
2003,47.55201
2003,47.8822
2003,48.14306
2003,46.84653
2003,50.49921
2003,47.4104
2003,49.52859
2003,42.81047
2003,50.09802
2003,49.28302
2003,48.45597
2003,44.31091
2003,48.94746
2003,50.81596
2001,44.80003
2001,46.48029
2001,48.48881
2001,44.00039
2001,45.77612
2001,48.94365
2001,49.42933
2001,47.29076
2000,45.0363
2001,47.28006
2001,48.97589
2001,48.36361
2010,42.63226
2010,53.88513
2010,50.28945
2010,51.74479
2010,52.69227
2010,52.84348
2010,51.99624
2010,50.96013
2010,51.87499
2009,51.84106
2009,51.21142
1986,46.5514
1984,45.15663
1986,44.48765
1986,46.6581
1986,46.11445
1986,46.60703
1988,43.44332
1988,38.85307
1988,43.18411
1988,44.08431
1986,43.50602
1995,39.80468
1995,45.51178
1995,45.7609
1995,45.51526
1995,45.1272
1995,37.77335
1995,46.93897
1995,44.85329
1995,28.22663
2004,46.2306
2004,46.84395
2004,45.2131
2004,44.65864
2004,47.20397
2004,48.39181
2004,47.34538
2004,44.33233
2004,48.71565
2004,49.09307
1988,38.7798
1999,49.35991
1999,46.4921
1999,41.11537
1999,40.65138
1999,45.5769
1999,42.39143
1999,43.85542
1999,48.51408
1984,41.16759
1984,38.98358
1984,38.86278
1991,45.22831
1991,45.36306
1991,39.66348
1991,44.15306
1991,37.67783
1991,37.69328
1996,47.20371
1996,48.34037
1996,45.33403
1996,46.02458
1990,35.91225
1990,35.96042
1990,39.06867
1990,38.23284
1990,37.72318
1990,42.56199
1990,44.15687
1990,38.72927
1988,43.53279
1988,38.72698
1988,39.00715
1988,42.47205
1988,41.46639
1988,45.73873
1988,42.93281
1988,40.42365
1989,39.92475
1986,42.01742
1989,39.25573
1989,41.46588
1989,40.35657
1989,41.18804
1989,41.55613
2004,49.34141
2004,46.29018
2004,48.50679
1993,39.02664
2004,42.78759
1993,47.48514
1996,47.61249
1996,49.21261
1997,42.35078
2000,48.25575
1997,49.28764
2000,48.17516
2000,50.93541
2004,45.66986
2004,47.13596
2005,40.81236
2000,47.07215
2000,52.82232
1997,51.15102
2005,49.99671
1997,51.50847
2000,48.91211
2000,49.10833
1997,48.25724
1995,43.57314
1996,47.58551
1997,29.54995
1997,45.53579
1997,47.62856
1997,46.48972
1997,51.14947
1997,47.757
2004,45.39189
2004,48.78071
2004,41.95067
2004,47.54665
2004,47.0272
2004,40.90303
2004,49.40688
2004,50.98454
2004,47.82923
2007,39.67318
2005,50.24814
2005,52.49779
2005,41.34483
2005,47.11466
2005,51.01776
2005,51.22603
2005,51.85199
2007,50.97017
2008,51.75328
2007,52.35166
2007,51.91078
2007,52.95892
2007,52.22434
2007,51.2601
2007,51.07989
2007,51.1799
2007,53.23173
2007,52.9815
2007,52.27657
2007,52.91273
2007,49.06711
2007,51.89854
2007,52.20611
2007,54.28132
2008,51.73881
2008,51.59203
2008,51.4765
2008,51.80613
2008,51.06846
2008,50.9219
2008,53.02512
2008,51.32187
2008,50.9789
2008,53.13521
2008,51.69928
2008,51.43329
2008,50.19041
2008,50.68002
1994,49.56529
1994,49.52612
1994,47.09011
1980,43.60414
1979,39.9791
1980,41.86046
1979,40.70302
1980,42.51803
1980,41.9271
1980,35.87908
1980,42.30097
1996,39.2534
2003,47.41606
1996,36.27582
1996,47.73863
1996,41.02313
1996,43.40755
1996,46.86984
1996,39.33857
1996,44.21459
1996,47.12825
2003,45.11438
1978,36.5173
1991,41.22422
1979,47.4539
2005,35.29932
2007,47.23836
2008,45.51254
2007,50.39691
2009,39.93981
2009,45.47691
2009,44.27774
2009,40.27806
2009,43.68908
2009,46.34138
2009,47.25423
2009,47.09233
2009,47.01313
2009,41.51446
2009,46.03012
1981,43.95388
2004,43.86964
2007,42.95109
2007,43.46738
2007,47.33977
2007,48.98059
2007,38.71714
2007,46.32712
2007,48.06482
2007,47.34039
2007,47.6553
2007,25.74609
2007,48.40094
2006,48.79032
2006,44.70557
2006,45.48647
2006,47.68483
2006,48.87077
2006,50.35586
1999,37.77018
1999,43.93305
1999,41.91335
1999,46.03504
1999,43.38066
1999,45.73874
1999,44.07048
1999,37.22046
1999,45.32221
1999,43.08919
1996,41.29084
2002,40.61093
2002,43.45283
2002,42.20523
2002,42.57676
2002,42.97697
2002,40.48967
2002,45.89756
2002,42.19131
2002,37.61567
1996,43.81664
2002,43.63341
2002,40.69361
2008,46.91142
2008,44.00143
2008,50.96169
2008,50.97449
2008,49.82165
2008,49.30673
2008,47.43765
2008,49.50902
2008,40.83279
2008,50.08382
2008,45.7561
2008,49.08315
2006,44.94881
2006,47.22966
2006,50.28061
2006,48.20187
2006,50.67535
2006,46.87792
2006,47.67269
2006,50.7669
2006,50.98591
2006,52.75535
2006,47.74459
2008,50.8706
2008,46.75381
2008,48.09278
2008,49.69288
2008,51.16997
2008,38.95022
2008,42.85928
2008,40.07138
2008,43.46769
2008,47.71505
2008,35.90315
2008,41.93546
2008,37.21559
2008,42.69013
2008,44.39127
2008,46.31281
2008,46.20548
2005,41.89101
2005,43.04031
2005,47.53372
2005,45.7183
2005,40.56601
2005,46.70043
2005,38.82053
2005,48.66916
2002,42.96704
2005,45.7885
1994,39.12678
1994,39.69316
1994,40.24446
2007,44.68817
1994,35.97779
1994,39.35653
1994,42.18279
1989,31.39095
1989,36.23602
1989,41.48703
1989,42.20479
1999,43.2833
2004,45.89786
1999,38.90323
1999,41.48443
1999,36.78829
2007,46.44411
2004,45.41019
2004,39.65097
2000,36.55566
1997,46.46258
1997,47.95615
1997,38.28424
1988,42.0035
1995,33.75493
1995,32.14294
1994,33.70064
1995,25.3931
1995,33.68791
1995,37.98337
1995,30.95637
1995,38.4102
1989,35.76236
1988,23.78645
1991,34.25047
1988,40.21486
1991,38.30148
1988,43.23875
1994,43.47546
1988,36.37244
1997,38.13545
2007,45.52123
1994,43.6741
2004,45.0354
2004,41.66469
2004,48.97086
2004,38.26443
2004,43.44606
2004,42.30643
2004,43.80808
2004,38.42008
2004,49.25362
2004,47.24179
2004,46.14265
2004,44.67432
2004,48.00466
2004,45.68643
2004,38.51911
2004,49.20979
2004,45.02161
2004,46.27209
2007,40.09583
2007,37.92133
1990,35.40161
1988,41.88645
1977,44.47618
2000,40.5627
1990,40.9441
2000,42.4553
1990,42.64402
1990,44.65407
2008,42.83964
2005,44.55469
2005,47.19056
2005,46.8804
2005,38.2496
2005,39.88769
2005,40.19633
2004,39.718
2004,38.35848
2005,41.69498
2005,41.69717
2005,39.72434
2005,35.13875
2005,36.42551
2005,40.66511
2005,39.39315
2004,45.1373
2005,40.31285
2005,38.04473
2005,39.80997
2005,42.56542
2005,38.83565
2005,41.19068
2005,42.27832
2008,43.49118
2008,40.25642
2008,44.54837
2008,42.17442
1993,34.40703
1993,34.28833
1993,36.58197
1993,36.18867
1993,37.41108
1993,35.95089
1993,38.10504
1993,39.22883
2006,42.41409
2006,37.72061
2006,39.85642
2006,41.78463
2006,43.46149
2006,41.25814
2006,43.01676
2006,41.71195
1982,41.21391
1982,34.10286
1982,35.73312
1982,42.70206
1982,37.43586
1982,32.21307
1982,34.38208
1982,34.70394
2009,40.88171
2002,38.24821
2002,40.0008
2009,40.98354
2002,34.30285
2004,35.72141
2009,42.24723
2008,33.65483
2002,34.16769
2002,37.62141
2002,39.81751
2002,36.38658
2002,37.93446
2002,38.37314
2002,39.6138
2002,37.9513
2002,32.98194
2009,40.03694
2003,34.64972
2004,38.79251
2004,28.02331
2004,41.01354
2004,41.9352
2004,40.24231
2004,38.28002
2004,30.50857
2004,33.73696
2004,35.74856
2004,38.96069
2004,41.05093
2008,41.41837
1991,34.74093
1991,39.16571
1991,36.84254
1991,37.82637
1991,34.69661
1991,35.42862
1991,35.90484
1991,35.09082
1991,35.71053
2008,34.57603
2008,45.9674
2008,35.2716
2008,32.22578
2008,41.75894
2008,34.27896
2008,35.21748
2008,30.09265
2008,38.92043
2008,42.87785
2008,37.91781
2008,34.34912
2000,36.08833
2000,38.59834
2000,39.29953
2000,41.00595
2000,36.54867
2000,38.81976
2000,40.54396
2000,36.47303
2000,37.59381
2000,41.92568
2005,44.07918
2002,41.63432
1999,52.03171
2001,53.21352
2001,53.8953
2001,53.8575
2001,50.81369
1999,54.53116
2001,54.0413
2001,50.83953
1999,49.33627
1999,53.89715
1999,53.88651
2001,51.68567
2001,52.61566
2001,53.45022
2001,51.48559
2001,51.76062
2001,53.60045
1999,45.97059
1999,52.5187
2009,49.12213
2009,50.56532
2009,48.71147
2009,37.90817
2009,50.86244
2009,49.30296
2009,50.60483
2009,46.22949
2009,50.1304
2009,34.72917
2004,49.57203
2004,50.17087
2004,48.48254
2004,49.82043
2004,41.45144
2004,42.34938
2004,47.55449
2004,38.37914
2004,48.20295
2004,49.44457
2004,48.62549
2007,47.63178
2007,50.3249
2007,50.29753
2007,36.43559
2007,52.11076
2007,52.32816
2007,49.16879
2006,52.01802
1999,52.65141
2007,48.27855
2007,52.10665
2006,39.87977
1999,51.95005
2007,49.34237
2007,51.79286
2007,52.47584
2006,51.92216
2007,52.60948
2006,46.85729
2006,44.38912
2007,47.15749
2007,47.41141
2007,46.77068
2007,47.41499
2006,46.36249
2006,47.88988
2006,45.836
2006,49.00298
2006,44.37484
2006,46.22579
2006,41.82425
2006,46.96497
2006,41.93862
2006,44.9202
2006,49.02128
2007,43.17342
2007,18.81449
2007,27.41213
2007,19.8721
2007,42.52229
2007,36.09716
2007,40.6319
2007,31.66082
2007,25.98218
2007,34.3773
2007,29.9295
2007,29.5211
2006,49.79556
2006,44.0203
2006,42.90308
2007,46.17685
2009,52.99063
1994,47.38249
1994,50.05172
1994,49.46061
1994,49.18312
1994,50.29249
1994,49.1096
1994,47.68281
2005,45.80566
2004,46.74033
2005,45.21138
2005,49.6298
2005,45.6615
2005,48.58583
2005,48.27879
2005,45.20424
2005,47.55035
2005,47.749
2005,28.11995
2005,50.73756
2005,35.5384
2005,43.20651
2005,37.67082
2005,33.91275
2008,50.89563
2008,48.927
2008,47.37094
2008,50.48022
2008,50.88035
2008,49.60712
2008,50.92442
2006,43.56804
2006,44.48521
2006,43.9169
2003,42.95975
2003,50.8403
2003,49.45046
2003,51.63897
2003,48.34134
2010,47.67559
2010,50.14475
2004,44.51232
2004,49.00105
2003,48.80419
2003,40.21884
2003,49.22026
2003,45.21511
2003,50.16326
2003,53.19295
2009,38.63458
2009,51.5815
2009,48.93825
2007,49.70312
2007,51.10033
2006,48.64064
2007,51.46105
2007,48.82794
2007,46.44524
2007,49.6553
2006,48.33889
2007,44.60323
2007,51.24878
2007,51.69561
2004,52.33149
2005,46.65306
2005,52.29073
2005,53.27257
2005,52.92509
2005,50.30481
2004,51.63442
2005,53.48316
2004,53.81681
2005,51.02272
2005,53.50117
2004,53.25118
2005,52.90122
2004,52.71549
2005,53.63096
2004,52.88735
2004,52.62843
2004,53.61631
2004,52.58149
2004,52.11054
2004,52.46197
2006,51.54185
2006,51.86745
2006,49.46823
2006,50.69812
2006,51.54575
2006,51.92563
2006,50.95773
2006,51.65339
2006,50.71268
2006,50.59806
2006,50.80164
2006,51.32051
2006,51.49866
2006,52.13635
2006,37.88793
2005,36.95633
2006,46.5271
2009,42.34425
2009,45.34162
2009,48.88642
2009,46.70592
2009,48.77496
2009,47.22385
2009,47.13577
2009,46.06137
2009,43.53252
2009,48.17322
2009,46.17991
2009,40.57158
2009,45.01872
2009,43.18948
2009,47.86406
2009,48.06286
2009,40.96186
2009,45.974
2009,47.50942
2009,44.63502
2009,47.3718
2007,44.79556
2007,46.10393
2007,48.13097
2007,45.42741
2007,46.37452
2007,47.25966
2007,29.79334
2007,43.60803
2007,43.64871
2007,42.71289
2007,43.34352
2007,45.23396
2007,40.65345
2007,44.78529
2007,43.5684
2007,41.39696
2006,45.18362
2006,40.69022
2006,43.70344
2006,41.88488
2006,43.47998
2006,43.77875
2006,42.95849
2006,43.99154
2006,43.78347
2006,46.0497
2006,46.3407
2006,44.3393
2006,43.66421
2006,44.14203
2006,45.13761
2006,44.64438
2006,45.08667
2006,43.32623
2007,49.0771
2006,53.98336
2004,55.9944
2004,53.19205
2006,43.30591
2004,55.76536
2002,39.28807
2002,41.82429
2002,40.57808
2002,43.81435
2002,44.00781
1989,45.70465
2002,41.48487
2006,47.54906
2006,47.43019
2006,48.64932
2008,45.89466
2008,46.19327
2008,44.44531
2008,42.74741
2008,46.42737
2008,47.86198
2008,47.18739
2001,42.1704
2001,42.45761
2001,36.39023
2001,43.39437
2001,35.3188
2001,37.08876
2001,35.83502
2001,38.67291
2001,42.09727
2001,43.40805
2001,43.54481
2001,39.35262
2002,36.60423
2008,45.18932
2004,43.74883
2008,45.01181
2008,39.98944
2008,40.26347
2008,40.89097
2008,43.18578
2008,44.92634
2008,40.30038
2008,38.94539
2000,30.06209
2000,40.81725
2000,46.2993
2000,43.8923
2000,37.67591
2000,47.04622
2000,39.65207
2000,36.75234
2000,44.33344
2000,42.73189
2000,35.81887
2000,42.62895
2000,37.84695
2002,43.18359
2002,37.86668
2002,33.97452
2002,48.32659
2004,41.0889
2004,32.79746
2004,39.6127
2004,39.24503
2004,38.6844
2004,34.30466
2004,39.87656
2004,39.4881
2004,35.14147
2004,41.35644
2004,40.87923
1967,44.47615
1967,42.40398
1967,43.46099
1967,44.35992
1967,47.47049
1967,46.47416
1967,42.52427
1967,44.06699
1967,43.15573
1967,34.41477
2007,44.58374
2007,43.76424
2007,47.85512
1997,43.75651
1997,43.78563
1997,42.90874
2003,44.85136
2003,43.70837
2004,45.24459
2003,46.01536
2001,45.48986
2001,43.60757
2001,45.71253
2001,44.52969
2007,45.53514
1993,45.02182
1993,44.75792
1993,43.73831
1993,43.41551
2000,43.41061
2000,41.6978
2000,41.26403
2000,43.02335
1996,45.19307
2009,44.26536
2009,44.53304
1993,38.73925
1993,49.37614
1993,44.81097
1993,48.57953
1993,47.12158
1993,43.38982
1993,48.77494
1993,47.39914
1993,46.08444
1993,43.24333
2008,49.27283
2008,48.50916
2008,46.59232
2008,50.50989
2008,49.8661
2008,50.69272
2008,49.18823
2008,42.43742
2008,47.86267
2008,48.97643
2006,51.87114
2006,49.90048
2003,39.81391
2009,41.88006
2009,46.40874
2009,47.53431
2009,45.02242
2009,42.56847
2009,45.87233
2009,45.48482
2009,42.65719
2009,41.48667
2009,44.35539
2009,39.10431
2009,42.56744
1991,44.0758
1991,25.34674
1996,38.93973
1996,40.64288
1992,28.14389
1994,24.90404
1981,25.88425
1994,31.4293
1990,39.04494
1994,29.28231
2001,42.64031
2001,47.69162
2001,45.80457
2001,36.70023
2001,46.78834
2001,36.35801
1988,41.62277
1996,49.04311
1988,35.8253
1988,26.97852
1988,41.20821
1988,48.78516
1978,34.41076
1978,27.12312
1997,34.44364
1978,30.31501
1996,35.52053
1986,21.1114
1981,27.57744
1986,31.80162
2010,52.01652
2005,45.47315
2005,44.84222
2005,44.2877
2005,47.16275
2005,40.65458
2005,44.34191
2005,35.23278
1998,39.58254
1998,45.1287
2005,46.65861
2008,44.2777
2008,46.82058
2008,42.62554
2008,47.57067
2008,45.57704
2008,44.06362
2008,44.6486
2008,42.9382
2008,44.39559
2007,48.67691
2007,46.44865
2007,45.78502
2007,46.27815
2007,46.69529
2007,44.95051
2007,47.77259
2007,47.80307
2007,47.28462
2007,47.52962
2007,45.74973
2007,46.47444
2007,48.3157
2006,48.90458
2006,45.55503
2006,45.48846
2006,48.29702
2006,45.75032
2006,46.15486
2006,46.68664
2006,46.75775
2006,47.17505
2006,44.88753
2006,46.49453
2006,42.10058
2006,46.87469
2006,44.20865
2006,44.98223
2006,47.97352
2006,44.88503
2006,46.40294
2006,46.38787
2006,43.16633
2006,46.38966
2006,45.52626
2006,44.42292
2006,46.91671
2006,42.51431
2006,40.92449
1966,41.58226
1966,41.50372
2001,36.58942
1966,38.58797
1966,46.38773
1966,42.7296
1966,45.93161
2004,44.7382
1966,42.92132
2001,39.90195
1966,44.80508
1966,40.67713
2009,49.64496
2009,48.18118
2009,50.82836
2009,43.66072
2009,45.58832
2009,43.83486
2009,49.27272
2007,33.82319
2007,34.01966
2007,33.1743
2008,41.80995
2006,30.89453
2006,29.81323
2006,32.05935
2003,50.24085
2003,47.18822
2003,43.72396
2003,47.54157
2003,47.27103
2003,47.45652
2003,45.58722
2003,42.66037
2003,48.20741
2005,46.8032
2005,44.27508
2005,47.50603
2005,49.61885
2005,42.53423
2005,46.70633
2007,47.4613
2006,33.82944
2006,44.10415
2006,41.63245
2006,40.87036
2006,46.77328
2006,39.59188
2006,46.17791
2006,48.19545
2006,49.12781
2006,46.25202
2007,38.34942
2007,46.78656
2007,46.63028
2007,48.92079
2007,36.63176
2007,47.86939
2007,49.81254
2007,48.38651
2007,47.12008
2007,44.61643
2007,48.34653
2003,42.62845
2003,32.20748
2003,45.81335
2003,43.26493
2002,49.38319
2003,46.19559
2003,47.15889
2003,44.01404
2003,33.24467
2003,49.18445
2003,47.97922
2003,47.44307
1983,45.93259
1980,46.85746
1981,48.99581
1984,39.98557
1984,44.16449
1984,42.85459
1983,40.52977
1982,43.29485
1983,45.70584
1983,45.90408
1983,35.15178
1983,38.5935
1983,38.34369
1984,43.20536
1984,38.69369
1993,43.15939
1980,44.44104
2001,46.33575
2001,46.20214
1983,35.90815
2001,41.53908
1984,43.00968
1980,35.8337
1980,43.55891
1980,49.83032
1980,48.23815
1980,48.39939
1980,44.49563
1980,44.65553
1980,42.94713
1991,39.89646
1998,42.5847
2008,46.65799
1998,44.72252
1998,35.89095
1986,42.08426
1986,41.34452
1986,36.37868
1996,39.90375
1996,38.85349
1999,35.68658
1999,37.84749
1999,42.82004
1999,39.94427
1999,45.24044
1999,43.72283
1995,44.41155
1995,25.3309
1995,38.98273
1995,42.69759
1995,38.60688
1995,35.95882
1995,35.53906
1995,42.79709
1995,39.15534
1995,38.251
1995,35.41387
1995,42.34966
1995,43.45416
1995,35.37419
1995,40.63417
1995,47.07427
2006,53.24514
2005,49.58773
2006,50.54524
2006,51.56116
2006,44.18054
2006,51.01932
2006,51.56636
2006,50.18468
2006,51.34826
2006,52.3181
2006,50.71588
2006,50.83574
2009,42.21793
2007,37.75513
2008,43.21182
2009,37.66781
2009,42.68111
2009,39.19317
2008,38.91731
2009,44.33235
2009,34.99166
2009,35.90234
2010,41.19827
2010,41.11832
2009,38.00832
2009,41.01471
2006,40.39756
2006,38.49431
2000,36.63965
1989,39.82995
1994,33.80237
1965,34.5876
1994,38.18073
1994,36.37139
2000,38.32336
2000,42.44926
1994,45.5302
2000,44.83525
1992,43.43582
1992,35.43574
2000,45.97916
2000,45.76837
2000,46.38298
1994,45.77182
1994,44.68634
1965,46.98712
1963,45.93043
1963,41.75303
2004,46.11744
2004,47.01368
2004,45.45388
2004,39.86194
2004,45.91843
2008,46.30516
2009,44.27922
2009,47.31916
2003,51.58346
2003,51.57117
2003,52.11187
2003,51.21614
2003,51.82635
2003,51.82303
2003,50.91478
2003,48.86941
2003,51.18372
2005,51.5936
2005,51.2737
2005,50.66198
2005,51.42745
2005,50.9277
2005,49.02205
2005,51.25604
2005,52.02871
1999,50.71997
2005,51.96383
2001,47.40832
2001,52.1558
2001,52.36821
2001,42.39104
2001,52.0055
2001,52.51418
2001,53.05632
2001,49.10907
2001,52.61605
2001,52.52159
1998,50.89315
2009,47.82329
2006,36.77481
2006,42.31378
2006,33.16343
2008,26.90245
2008,35.15253
2008,39.71059
2008,32.44285
2008,35.20369
2008,31.26505
2008,29.02629
2007,30.91274
2007,34.97662
2007,37.20338
1993,39.45574
1993,40.05983
1993,34.69408
1993,26.61908
1993,39.63673
1993,29.73584
2005,28.53942
1993,34.97204
1993,36.7245
1993,28.14403
1993,36.12258
1993,38.89922
1993,39.69737
1993,40.7535
1993,40.71444
2000,36.22364
1993,32.49352
1993,40.36142
1994,40.62794
1994,47.86267
1994,33.73608
1994,39.69278
1999,47.97751
1999,47.98853
1992,47.43349
1991,47.68083
1986,43.52592
1993,45.50565
1992,47.60178
1991,49.61723
1993,46.70939
1993,46.00324
1991,47.67418
2008,44.00721
2008,39.07098
2008,43.4123
2008,44.4773
2008,46.4586
2008,41.96565
2008,45.29489
2007,46.54362
2004,49.46773
2004,48.40643
2005,47.46205
2004,47.59688
1996,43.12311
2004,48.52726
2008,52.35813
2008,49.31106
2008,52.63094
2008,53.63334
2008,53.86032
2006,44.2626
2006,44.32901
2009,47.62709
2009,47.49055
2009,48.32854
2009,49.01955
2009,46.82938
2001,39.21111
2001,44.57808
2001,36.94425
2001,44.73859
1994,39.42431
1994,46.68181
1994,38.34577
1994,44.49758
1994,43.92453
1994,38.3777
1994,39.08003
1994,44.86452
2000,46.68789
2000,45.35239
2000,48.82282
2000,39.53182
2000,46.64151
2000,43.64402
2000,43.51489
2000,45.70356
2003,46.22117
2003,44.5109
2003,42.87555
2003,48.54752
2003,45.43867
2006,46.32509
2006,46.33091
2006,43.83351
2006,45.4224
2006,44.83119
2006,43.4843
2006,43.78603
2006,43.47133
2006,45.8664
2006,44.0049
1996,45.76613
1992,39.90912
1992,45.13354
1992,23.16161
1992,39.58336
1992,40.98747
1992,44.32055
1992,20.67869
1992,40.51884
2005,45.72957
2006,45.05227
1976,48.59578
1972,36.74033
1972,42.30282
1993,40.24693
1993,43.38501
1969,40.63007
1998,40.8031
1973,43.72264
1993,42.70191
1973,47.19905
1973,42.26486
2008,50.21132
2009,36.62671
2009,40.31775
2010,39.50961
2004,47.66633
2004,46.25979
2010,52.44043
2007,48.34471
2007,47.44146
2007,43.19145
2008,43.77902
2007,42.39658
2007,44.86146
2007,40.72253
2007,46.38058
2007,48.01751
2007,49.42305
2007,39.80073
2007,40.40644
2007,48.0407
2007,45.37271
2007,45.94834
2007,44.4055
2007,43.96091
2007,45.68949
2010,41.36005
2010,49.79422
2010,36.33683
2010,47.90896
2010,49.7641
2010,50.03729
2010,50.03796
2010,50.16743
2010,42.56881
2010,47.73434
2007,47.80713
2007,52.16151
2007,44.70602
2009,36.25991
2009,42.93046
2009,49.35509
2009,47.54658
2009,44.76358
2005,47.51117
2005,42.69355
2001,48.90746
2005,44.05686
2005,46.00352
1998,43.70142
1998,50.92511
1999,46.11821
1998,44.84822
2005,45.29043
2005,44.46058
2005,42.95325
1998,38.51647
2001,27.61035
2001,35.67698
2001,41.86671
2001,26.30041
2001,37.46385
2001,36.88562
2001,37.66087
2001,28.17097
2001,24.08725
2010,47.01528
2010,46.76712
2010,45.06837
2010,46.98699
2010,46.10857
2005,14.16581
2005,21.01027
2005,30.33646
2005,41.2671
2005,25.17602
2005,44.63359
2005,38.69124
2005,30.39816
2005,29.80967
2005,29.7647
2005,27.61521
2002,45.24665
2005,50.6154
2008,42.56695
2008,44.04192
2008,45.9587
2008,48.50068
2008,37.54193
2008,40.47658
2008,43.85725
2008,43.95425
2008,44.10089
2008,42.81173
2006,45.95851
2005,46.30941
2005,41.78953
2005,46.45559
2005,47.69106
2005,46.4145
2005,43.16153
2005,46.85759
2005,47.03313
2000,38.41195
2000,45.70331
2000,45.44698
2000,40.43039
2000,47.14409
2000,46.63456
2000,43.38546
2000,45.59145
2000,43.64722
2000,46.79354
2000,43.92277
2000,46.15519
2000,43.73775
2000,41.45831
2000,44.27807
2000,45.57263
2001,45.12106
1995,41.51388
1997,48.21597
2007,45.81835
2007,46.248
2007,48.23913
2007,48.09894
2007,45.9447
2007,47.69339
2007,48.33747
2007,48.20859
2007,45.50185
2007,42.57329
2007,48.14744
2007,44.59847
2007,46.01686
